Chr,Start,End,Protein
13,845349,845368,Fkh2
13,845536,845555,Fkh2
13,847857,847879,Fkh2
13,849379,849401,Fkh2
13,851785,851804,Fkh2
13,858357,858379,Fkh2
13,858685,858707,Fkh2
13,858896,858918,Fkh2
13,859150,859172,Fkh2
13,860187,860209,Fkh2
13,865404,865423,Fkh2
13,866168,866190,Fkh2
13,869527,869546,Fkh2
13,869881,869903,Fkh2
13,873697,873716,Fkh2
13,875307,875329,Fkh2
13,878933,878952,Fkh2
13,879951,879973,Fkh2
13,884758,884780,Fkh2
13,884982,885001,Fkh2
13,885266,885288,Fkh2
13,885781,885803,Fkh2
13,886424,886446,Fkh2
13,886915,886937,Fkh2
13,888132,888154,Fkh2
13,888693,888715,Fkh2
13,889976,889998,Fkh2
13,890019,890038,Fkh2
13,893777,893799,Fkh2
13,894944,894966,Fkh2
13,896108,896130,Fkh2
13,897984,898003,Fkh2
13,898224,898243,Fkh2
13,910616,910635,Fkh2
13,911295,911317,Fkh2
13,912152,912174,Fkh2
13,914152,914174,Fkh2
13,918611,918633,Fkh2
13,918614,918636,Fkh2
13,924380,924402,Fkh2
14,170,189,Fkh2
14,4150,4172,Fkh2
14,5825,5844,Fkh2
14,6620,6642,Fkh2
14,6658,6680,Fkh2
14,12202,12221,Fkh2
14,14797,14819,Fkh2
14,14800,14822,Fkh2
14,16577,16599,Fkh2
14,18203,18222,Fkh2
14,19455,19474,Fkh2
14,24014,24033,Fkh2
14,25941,25960,Fkh2
14,27295,27317,Fkh2
14,30040,30062,Fkh2
14,33560,33582,Fkh2
14,34085,34107,Fkh2
14,34939,34961,Fkh2
14,38576,38595,Fkh2
14,39538,39557,Fkh2
14,40133,40155,Fkh2
14,40982,41001,Fkh2
14,42116,42135,Fkh2
14,43819,43841,Fkh2
14,44388,44410,Fkh2
14,44972,44991,Fkh2
14,45824,45843,Fkh2
14,49904,49926,Fkh2
14,50412,50434,Fkh2
14,57102,57121,Fkh2
14,59040,59059,Fkh2
14,62240,62262,Fkh2
14,62493,62515,Fkh2
14,66477,66496,Fkh2
14,66597,66619,Fkh2
14,69201,69220,Fkh2
14,69522,69544,Fkh2
14,70041,70063,Fkh2
14,71562,71581,Fkh2
14,73228,73250,Fkh2
14,79505,79524,Fkh2
14,81932,81954,Fkh2
14,85054,85073,Fkh2
14,85989,86011,Fkh2
14,87843,87865,Fkh2
14,88735,88754,Fkh2
14,89749,89768,Fkh2
14,91464,91486,Fkh2
14,92553,92575,Fkh2
14,94903,94925,Fkh2
14,95381,95403,Fkh2
14,100694,100716,Fkh2
14,100697,100719,Fkh2
14,104456,104478,Fkh2
14,104534,104556,Fkh2
14,107253,107272,Fkh2
14,112655,112677,Fkh2
14,117221,117240,Fkh2
14,118048,118067,Fkh2
14,118112,118134,Fkh2
14,119527,119546,Fkh2
14,122194,122216,Fkh2
14,122250,122272,Fkh2
14,122440,122462,Fkh2
14,123822,123841,Fkh2
14,124721,124743,Fkh2
14,126345,126364,Fkh2
14,130044,130066,Fkh2
14,130981,131003,Fkh2
14,131917,131936,Fkh2
14,132592,132611,Fkh2
14,140063,140085,Fkh2
14,140664,140686,Fkh2
14,141790,141809,Fkh2
14,142714,142733,Fkh2
14,145239,145258,Fkh2
14,157168,157190,Fkh2
14,157518,157540,Fkh2
14,160740,160759,Fkh2
14,161497,161519,Fkh2
14,169724,169746,Fkh2
14,170902,170924,Fkh2
14,172588,172610,Fkh2
14,172591,172613,Fkh2
14,174402,174424,Fkh2
14,178966,178988,Fkh2
14,180232,180251,Fkh2
14,183065,183084,Fkh2
14,185236,185255,Fkh2
14,187104,187126,Fkh2
14,189267,189289,Fkh2
14,190386,190408,Fkh2
14,193931,193950,Fkh2
14,202102,202121,Fkh2
14,203599,203618,Fkh2
14,204964,204983,Fkh2
14,207459,207478,Fkh2
14,212303,212325,Fkh2
14,213249,213271,Fkh2
14,215931,215950,Fkh2
14,219028,219047,Fkh2
14,219929,219951,Fkh2
14,219932,219954,Fkh2
14,220113,220135,Fkh2
14,220134,220153,Fkh2
14,220538,220560,Fkh2
14,221595,221617,Fkh2
14,222572,222591,Fkh2
14,223179,223198,Fkh2
14,223625,223647,Fkh2
14,227189,227211,Fkh2
14,232178,232200,Fkh2
14,234203,234222,Fkh2
14,234615,234637,Fkh2
14,235215,235237,Fkh2
14,237069,237088,Fkh2
14,237209,237231,Fkh2
14,237422,237441,Fkh2
14,237505,237524,Fkh2
14,237901,237920,Fkh2
14,237974,237996,Fkh2
14,239667,239689,Fkh2
14,241502,241521,Fkh2
14,241615,241634,Fkh2
14,242670,242692,Fkh2
14,245824,245846,Fkh2
14,247858,247880,Fkh2
14,253296,253318,Fkh2
14,254463,254485,Fkh2
14,254763,254785,Fkh2
14,260955,260977,Fkh2
14,265617,265639,Fkh2
14,265686,265708,Fkh2
14,265743,265765,Fkh2
14,265758,265777,Fkh2
14,266585,266607,Fkh2
14,266834,266853,Fkh2
14,268772,268794,Fkh2
14,268799,268821,Fkh2
14,269298,269320,Fkh2
14,271306,271328,Fkh2
14,273545,273564,Fkh2
14,276869,276891,Fkh2
14,277102,277124,Fkh2
14,279928,279947,Fkh2
14,281546,281565,Fkh2
14,283131,283150,Fkh2
14,285719,285738,Fkh2
14,286544,286566,Fkh2
14,286665,286684,Fkh2
14,287286,287308,Fkh2
14,287460,287479,Fkh2
14,291817,291839,Fkh2
14,296708,296727,Fkh2
14,299621,299640,Fkh2
14,299867,299889,Fkh2
14,301741,301763,Fkh2
14,303077,303099,Fkh2
14,304319,304341,Fkh2
14,306536,306558,Fkh2
14,308945,308964,Fkh2
14,309623,309642,Fkh2
14,319555,319577,Fkh2
14,320242,320264,Fkh2
14,320590,320609,Fkh2
14,321176,321198,Fkh2
14,321913,321935,Fkh2
14,321998,322017,Fkh2
14,323587,323609,Fkh2
14,323636,323655,Fkh2
14,325390,325409,Fkh2
14,329693,329715,Fkh2
14,329813,329832,Fkh2
14,329990,330012,Fkh2
14,331961,331980,Fkh2
14,332655,332677,Fkh2
14,332676,332698,Fkh2
14,332679,332701,Fkh2
14,332682,332704,Fkh2
14,332685,332707,Fkh2
14,333210,333232,Fkh2
14,333261,333283,Fkh2
14,333264,333286,Fkh2
14,333267,333289,Fkh2
14,333270,333292,Fkh2
14,333273,333295,Fkh2
14,333303,333325,Fkh2
14,333315,333337,Fkh2
14,338110,338132,Fkh2
14,339950,339972,Fkh2
14,340966,340985,Fkh2
14,341176,341198,Fkh2
14,342912,342934,Fkh2
14,343939,343961,Fkh2
14,345209,345231,Fkh2
14,345769,345791,Fkh2
14,348569,348591,Fkh2
14,350901,350920,Fkh2
14,355074,355096,Fkh2
14,355177,355199,Fkh2
14,362465,362487,Fkh2
14,368571,368593,Fkh2
14,374489,374508,Fkh2
14,376611,376633,Fkh2
14,377549,377568,Fkh2
14,377593,377615,Fkh2
14,381033,381055,Fkh2
14,381226,381245,Fkh2
14,382240,382262,Fkh2
14,386912,386931,Fkh2
14,387084,387103,Fkh2
14,389882,389904,Fkh2
14,394315,394337,Fkh2
14,394573,394592,Fkh2
14,395399,395418,Fkh2
14,397610,397632,Fkh2
14,398985,399004,Fkh2
14,399332,399351,Fkh2
14,400404,400426,Fkh2
14,400418,400440,Fkh2
14,400424,400446,Fkh2
14,401305,401327,Fkh2
14,408854,408876,Fkh2
14,410170,410192,Fkh2
14,411057,411079,Fkh2
14,411431,411453,Fkh2
14,412478,412500,Fkh2
14,412506,412528,Fkh2
14,412803,412825,Fkh2
14,414130,414152,Fkh2
14,414133,414152,Fkh2
14,414312,414331,Fkh2
14,415602,415624,Fkh2
14,415884,415903,Fkh2
14,418467,418486,Fkh2
14,424829,424848,Fkh2
14,427557,427576,Fkh2
14,427797,427819,Fkh2
14,428434,428456,Fkh2
14,428731,428753,Fkh2
14,430611,430630,Fkh2
14,431943,431965,Fkh2
14,435581,435600,Fkh2
14,437246,437265,Fkh2
14,439501,439520,Fkh2
14,441550,441572,Fkh2
14,441745,441767,Fkh2
14,441816,441838,Fkh2
14,444337,444359,Fkh2
14,449461,449483,Fkh2
14,451568,451587,Fkh2
14,452447,452469,Fkh2
14,453149,453171,Fkh2
14,455576,455598,Fkh2
14,457953,457972,Fkh2
14,458217,458239,Fkh2
14,462183,462205,Fkh2
14,462186,462208,Fkh2
14,462189,462211,Fkh2
14,462645,462664,Fkh2
14,466024,466046,Fkh2
14,466230,466252,Fkh2
14,467047,467066,Fkh2
14,467475,467497,Fkh2
14,467605,467627,Fkh2
14,474496,474518,Fkh2
14,476060,476082,Fkh2
14,476520,476542,Fkh2
14,476849,476868,Fkh2
14,492663,492682,Fkh2
14,493894,493916,Fkh2
14,496294,496316,Fkh2
14,497419,497441,Fkh2
14,498543,498562,Fkh2
14,498586,498605,Fkh2
14,499633,499655,Fkh2
14,500783,500802,Fkh2
14,502805,502827,Fkh2
14,504352,504374,Fkh2
14,504857,504879,Fkh2
14,508177,508196,Fkh2
14,520969,520991,Fkh2
14,520972,520994,Fkh2
14,523758,523780,Fkh2
14,523772,523794,Fkh2
14,524212,524234,Fkh2
14,525106,525128,Fkh2
14,525199,525221,Fkh2
14,526722,526744,Fkh2
14,526804,526826,Fkh2
14,527001,527023,Fkh2
14,527184,527206,Fkh2
14,527208,527230,Fkh2
14,527298,527320,Fkh2
14,527512,527534,Fkh2
14,527524,527546,Fkh2
14,528337,528359,Fkh2
14,529814,529833,Fkh2
14,532367,532386,Fkh2
14,533969,533988,Fkh2
14,536185,536204,Fkh2
14,537673,537692,Fkh2
14,537810,537832,Fkh2
14,538403,538425,Fkh2
14,541756,541778,Fkh2
14,542577,542599,Fkh2
14,542596,542618,Fkh2
14,542994,543013,Fkh2
14,545300,545319,Fkh2
14,545650,545669,Fkh2
14,545729,545751,Fkh2
14,546073,546092,Fkh2
14,546810,546832,Fkh2
14,547068,547090,Fkh2
14,547378,547400,Fkh2
14,547951,547973,Fkh2
14,548154,548173,Fkh2
14,548430,548452,Fkh2
14,554288,554310,Fkh2
14,557666,557688,Fkh2
14,561317,561336,Fkh2
14,561348,561367,Fkh2
14,562859,562881,Fkh2
14,563299,563321,Fkh2
14,563313,563335,Fkh2
14,565949,565968,Fkh2
14,566249,566268,Fkh2
14,566615,566637,Fkh2
14,569727,569746,Fkh2
14,570249,570271,Fkh2
14,570255,570277,Fkh2
14,570258,570280,Fkh2
14,572165,572187,Fkh2
14,573138,573160,Fkh2
14,573527,573546,Fkh2
14,576479,576501,Fkh2
14,579956,579978,Fkh2
14,579968,579990,Fkh2
14,581393,581415,Fkh2
14,585502,585521,Fkh2
14,588121,588140,Fkh2
14,591212,591234,Fkh2
14,593342,593364,Fkh2
14,597819,597838,Fkh2
14,598037,598056,Fkh2
14,599069,599091,Fkh2
14,600064,600086,Fkh2
14,601971,601993,Fkh2
14,601974,601996,Fkh2
14,601980,602002,Fkh2
14,602926,602948,Fkh2
14,602929,602951,Fkh2
14,602932,602954,Fkh2
14,603705,603727,Fkh2
14,603711,603733,Fkh2
14,604075,604097,Fkh2
14,604249,604271,Fkh2
14,606491,606510,Fkh2
14,609858,609877,Fkh2
14,611968,611987,Fkh2
14,612593,612612,Fkh2
14,612938,612960,Fkh2
14,613539,613558,Fkh2
14,614773,614792,Fkh2
14,619587,619609,Fkh2
14,619761,619783,Fkh2
14,628726,628748,Fkh2
14,634377,634399,Fkh2
14,635091,635113,Fkh2
14,635197,635216,Fkh2
14,636713,636732,Fkh2
14,641701,641723,Fkh2
14,641977,641999,Fkh2
14,642735,642754,Fkh2
14,643301,643323,Fkh2
14,643311,643333,Fkh2
14,646116,646138,Fkh2
14,646182,646204,Fkh2
14,649973,649995,Fkh2
14,651284,651306,Fkh2
14,655441,655463,Fkh2
14,656614,656636,Fkh2
14,662250,662272,Fkh2
14,662256,662278,Fkh2
14,665285,665304,Fkh2
14,665314,665336,Fkh2
14,668530,668552,Fkh2
14,669969,669991,Fkh2
14,670315,670334,Fkh2
14,672238,672257,Fkh2
14,676098,676117,Fkh2
14,678325,678344,Fkh2
14,681213,681235,Fkh2
14,682465,682487,Fkh2
14,685654,685676,Fkh2
14,685731,685750,Fkh2
14,692530,692552,Fkh2
14,697455,697477,Fkh2
14,700210,700229,Fkh2
14,701493,701512,Fkh2
14,708312,708331,Fkh2
14,709649,709671,Fkh2
14,715561,715580,Fkh2
14,716193,716212,Fkh2
14,716198,716220,Fkh2
14,718180,718199,Fkh2
14,718564,718586,Fkh2
14,719476,719495,Fkh2
14,720279,720301,Fkh2
14,720282,720304,Fkh2
14,720294,720316,Fkh2
14,720372,720394,Fkh2
14,726306,726328,Fkh2
14,727677,727696,Fkh2
14,727886,727908,Fkh2
14,728009,728031,Fkh2
14,728164,728183,Fkh2
14,728616,728638,Fkh2
14,734040,734062,Fkh2
14,734498,734520,Fkh2
14,736622,736641,Fkh2
14,738090,738109,Fkh2
14,739479,739501,Fkh2
14,739573,739595,Fkh2
14,743544,743566,Fkh2
14,744267,744289,Fkh2
14,747927,747949,Fkh2
14,752246,752268,Fkh2
14,752540,752559,Fkh2
14,753182,753204,Fkh2
14,756448,756467,Fkh2
14,757582,757604,Fkh2
14,759107,759126,Fkh2
14,760912,760934,Fkh2
14,764869,764888,Fkh2
14,766983,767005,Fkh2
14,768289,768308,Fkh2
14,770681,770700,Fkh2
14,772359,772381,Fkh2
14,773283,773305,Fkh2
14,773975,773997,Fkh2
14,776350,776369,Fkh2
14,778260,778282,Fkh2
14,778773,778792,Fkh2
14,779134,779156,Fkh2
14,782927,782949,Fkh2
14,784057,784079,Fkh2
14,784071,784093,Fkh2
14,784156,784178,Fkh2
14,784166,784188,Fkh2
14,784212,784234,Fkh2
14,784267,784289,Fkh2
15,16,38,Fkh2
15,72,94,Fkh2
15,818,840,Fkh2
15,2076,2098,Fkh2
15,2240,2259,Fkh2
15,2291,2313,Fkh2
15,3445,3467,Fkh2
15,4371,4393,Fkh2
15,4636,4658,Fkh2
15,13195,13217,Fkh2
15,13949,13968,Fkh2
15,15187,15209,Fkh2
15,16161,16183,Fkh2
15,19232,19254,Fkh2
15,19573,19592,Fkh2
15,23147,23169,Fkh2
15,23150,23172,Fkh2
15,23162,23184,Fkh2
15,26606,26628,Fkh2
15,31893,31912,Fkh2
15,35698,35720,Fkh2
15,40939,40961,Fkh2
15,41350,41369,Fkh2
15,45229,45248,Fkh2
15,45418,45437,Fkh2
15,46106,46125,Fkh2
15,54941,54963,Fkh2
15,55410,55429,Fkh2
15,60874,60893,Fkh2
15,62032,62054,Fkh2
15,63747,63769,Fkh2
15,63783,63805,Fkh2
15,66818,66840,Fkh2
15,67046,67065,Fkh2
15,70848,70867,Fkh2
15,71185,71207,Fkh2
15,76433,76455,Fkh2
15,78007,78026,Fkh2
15,79632,79651,Fkh2
15,79723,79745,Fkh2
15,81280,81299,Fkh2
15,82241,82263,Fkh2
15,90272,90291,Fkh2
15,90806,90825,Fkh2
15,92308,92330,Fkh2
15,97467,97489,Fkh2
15,100287,100309,Fkh2
15,104090,104112,Fkh2
15,104950,104969,Fkh2
15,112270,112292,Fkh2
15,114630,114652,Fkh2
15,119513,119535,Fkh2
15,119516,119538,Fkh2
15,122320,122342,Fkh2
15,122334,122356,Fkh2
15,122774,122796,Fkh2
15,124934,124953,Fkh2
15,125830,125852,Fkh2
15,126663,126685,Fkh2
15,130811,130830,Fkh2
15,130875,130894,Fkh2
15,131021,131043,Fkh2
15,134889,134908,Fkh2
15,140890,140912,Fkh2
15,140971,140993,Fkh2
15,142800,142822,Fkh2
15,143992,144014,Fkh2
15,147117,147136,Fkh2
15,149030,149049,Fkh2
15,149834,149856,Fkh2
15,152068,152090,Fkh2
15,153153,153175,Fkh2
15,154796,154818,Fkh2
15,154801,154823,Fkh2
15,154804,154826,Fkh2
15,155160,155182,Fkh2
15,155652,155674,Fkh2
15,161136,161158,Fkh2
15,161292,161314,Fkh2
15,163619,163641,Fkh2
15,163685,163707,Fkh2
15,164082,164101,Fkh2
15,164771,164793,Fkh2
15,166080,166102,Fkh2
15,167644,167663,Fkh2
15,176912,176931,Fkh2
15,179128,179147,Fkh2
15,181661,181683,Fkh2
15,182540,182562,Fkh2
15,182879,182898,Fkh2
15,189234,189256,Fkh2
15,192032,192054,Fkh2
15,197038,197057,Fkh2
15,197155,197177,Fkh2
15,197200,197222,Fkh2
15,202561,202583,Fkh2
15,205985,206007,Fkh2
15,205988,206010,Fkh2
15,207109,207128,Fkh2
15,208355,208374,Fkh2
15,209324,209346,Fkh2
15,211400,211422,Fkh2
15,216689,216708,Fkh2
15,216731,216753,Fkh2
15,218687,218709,Fkh2
15,219916,219938,Fkh2
15,221400,221419,Fkh2
15,222484,222506,Fkh2
15,222816,222838,Fkh2
15,223509,223531,Fkh2
15,225692,225714,Fkh2
15,225846,225868,Fkh2
15,226041,226063,Fkh2
15,227548,227570,Fkh2
15,229742,229764,Fkh2
15,235246,235268,Fkh2
15,235373,235395,Fkh2
15,235376,235398,Fkh2
15,235379,235401,Fkh2
15,235382,235404,Fkh2
15,235631,235653,Fkh2
15,235702,235724,Fkh2
15,236075,236097,Fkh2
15,236078,236100,Fkh2
15,236183,236205,Fkh2
15,236402,236424,Fkh2
15,236414,236436,Fkh2
15,236960,236982,Fkh2
15,236972,236994,Fkh2
15,236975,236997,Fkh2
15,236987,237009,Fkh2
15,236990,237012,Fkh2
15,237002,237024,Fkh2
15,237005,237027,Fkh2
15,242486,242508,Fkh2
15,242623,242645,Fkh2
15,242828,242850,Fkh2
15,243321,243343,Fkh2
15,243475,243494,Fkh2
15,247078,247097,Fkh2
15,247916,247935,Fkh2
15,250750,250769,Fkh2
15,251637,251656,Fkh2
15,253586,253608,Fkh2
15,254264,254286,Fkh2
15,257637,257659,Fkh2
15,258655,258674,Fkh2
15,259659,259678,Fkh2
15,265170,265192,Fkh2
15,268117,268136,Fkh2
15,270443,270465,Fkh2
15,277640,277659,Fkh2
15,277719,277738,Fkh2
15,279850,279869,Fkh2
15,281731,281753,Fkh2
15,282862,282884,Fkh2
15,285419,285441,Fkh2
15,286647,286669,Fkh2
15,286776,286798,Fkh2
15,286989,287011,Fkh2
15,288050,288072,Fkh2
15,288764,288786,Fkh2
15,289339,289361,Fkh2
15,290249,290271,Fkh2
15,290252,290274,Fkh2
15,295569,295591,Fkh2
15,296803,296825,Fkh2
15,298671,298693,Fkh2
15,302531,302553,Fkh2
15,304139,304161,Fkh2
15,304153,304175,Fkh2
15,304156,304178,Fkh2
15,304548,304567,Fkh2
15,308824,308843,Fkh2
15,309397,309416,Fkh2
15,310532,310554,Fkh2
15,311625,311644,Fkh2
15,314360,314382,Fkh2
15,316858,316880,Fkh2
15,317862,317881,Fkh2
15,318385,318407,Fkh2
15,318397,318419,Fkh2
15,318616,318638,Fkh2
15,323486,323508,Fkh2
15,325629,325651,Fkh2
15,329302,329324,Fkh2
15,330629,330648,Fkh2
15,330644,330663,Fkh2
15,333626,333645,Fkh2
15,333923,333942,Fkh2
15,335953,335975,Fkh2
15,337480,337502,Fkh2
15,340197,340219,Fkh2
15,340468,340490,Fkh2
15,342558,342577,Fkh2
15,343238,343260,Fkh2
15,343319,343341,Fkh2
15,343456,343475,Fkh2
15,345532,345554,Fkh2
15,346984,347006,Fkh2
15,347660,347682,Fkh2
15,349233,349255,Fkh2
15,351771,351793,Fkh2
15,352952,352971,Fkh2
15,353361,353380,Fkh2
15,354122,354144,Fkh2
15,354828,354850,Fkh2
15,355925,355944,Fkh2
15,359885,359907,Fkh2
15,372992,373014,Fkh2
15,376269,376291,Fkh2
15,377151,377173,Fkh2
15,377267,377289,Fkh2
15,377323,377345,Fkh2
15,378065,378084,Fkh2
15,386326,386345,Fkh2
15,387374,387396,Fkh2
15,389615,389634,Fkh2
15,389748,389770,Fkh2
15,389870,389892,Fkh2
15,392410,392429,Fkh2
15,394220,394239,Fkh2
15,395041,395063,Fkh2
15,395047,395069,Fkh2
15,395555,395577,Fkh2
15,395778,395800,Fkh2
15,396509,396531,Fkh2
15,396551,396570,Fkh2
15,398402,398424,Fkh2
15,398641,398660,Fkh2
15,400334,400356,Fkh2
15,401711,401730,Fkh2
15,402133,402152,Fkh2
15,402192,402211,Fkh2
15,404265,404284,Fkh2
15,404340,404359,Fkh2
15,404567,404586,Fkh2
15,406757,406779,Fkh2
15,409059,409081,Fkh2
15,410857,410876,Fkh2
15,410931,410953,Fkh2
15,411540,411562,Fkh2
15,411549,411571,Fkh2
15,413812,413834,Fkh2
15,416322,416344,Fkh2
15,418202,418224,Fkh2
15,423021,423043,Fkh2
15,423236,423258,Fkh2
15,423306,423328,Fkh2
15,425234,425256,Fkh2
15,426046,426065,Fkh2
15,426347,426366,Fkh2
15,426387,426406,Fkh2
15,428805,428827,Fkh2
15,432777,432796,Fkh2
15,436566,436585,Fkh2
15,437233,437255,Fkh2
15,440686,440708,Fkh2
15,441738,441757,Fkh2
15,442066,442085,Fkh2
15,442551,442573,Fkh2
15,444649,444671,Fkh2
15,444912,444931,Fkh2
15,444942,444964,Fkh2
15,446821,446843,Fkh2
15,448012,448031,Fkh2
15,448585,448604,Fkh2
15,450832,450854,Fkh2
15,451730,451752,Fkh2
15,454413,454432,Fkh2
15,457575,457597,Fkh2
15,460347,460366,Fkh2
15,460585,460604,Fkh2
15,462783,462805,Fkh2
15,463230,463249,Fkh2
15,464425,464447,Fkh2
15,464621,464640,Fkh2
15,466166,466188,Fkh2
15,466169,466191,Fkh2
15,466172,466194,Fkh2
15,466267,466286,Fkh2
15,466394,466416,Fkh2
15,468240,468262,Fkh2
15,472371,472390,Fkh2
15,472535,472554,Fkh2
15,475550,475572,Fkh2
15,479420,479442,Fkh2
15,479425,479447,Fkh2
15,479446,479468,Fkh2
15,479573,479595,Fkh2
15,479617,479636,Fkh2
15,480323,480345,Fkh2
15,482213,482232,Fkh2
15,484430,484452,Fkh2
15,484576,484595,Fkh2
15,486743,486765,Fkh2
15,487855,487874,Fkh2
15,489028,489050,Fkh2
15,489838,489857,Fkh2
15,491137,491159,Fkh2
15,492030,492052,Fkh2
15,494523,494545,Fkh2
15,495078,495100,Fkh2
15,495282,495301,Fkh2
15,496699,496721,Fkh2
15,497529,497548,Fkh2
15,499079,499098,Fkh2
15,500068,500090,Fkh2
15,501501,501520,Fkh2
15,506313,506332,Fkh2
15,506807,506826,Fkh2
15,506822,506844,Fkh2
15,507577,507596,Fkh2
15,507739,507761,Fkh2
15,507907,507929,Fkh2
15,509596,509615,Fkh2
15,509814,509833,Fkh2
15,511888,511907,Fkh2
15,513143,513165,Fkh2
15,514341,514363,Fkh2
15,515208,515227,Fkh2
15,516457,516476,Fkh2
15,517778,517800,Fkh2
15,518126,518148,Fkh2
15,519638,519660,Fkh2
15,524735,524757,Fkh2
15,528617,528639,Fkh2
15,531234,531256,Fkh2
15,534511,534533,Fkh2
15,534514,534536,Fkh2
15,535149,535171,Fkh2
15,535161,535183,Fkh2
15,535164,535186,Fkh2
15,535167,535189,Fkh2
15,535170,535192,Fkh2
15,535173,535195,Fkh2
15,535176,535198,Fkh2
15,537377,537399,Fkh2
15,537527,537549,Fkh2
15,538777,538799,Fkh2
15,539373,539395,Fkh2
15,539462,539481,Fkh2
15,540324,540346,Fkh2
15,543057,543076,Fkh2
15,544308,544330,Fkh2
15,551883,551905,Fkh2
15,553149,553168,Fkh2
15,553981,554000,Fkh2
15,554688,554710,Fkh2
15,558139,558161,Fkh2
15,565064,565083,Fkh2
15,565952,565974,Fkh2
15,569672,569691,Fkh2
15,571848,571867,Fkh2
15,572797,572819,Fkh2
15,573378,573400,Fkh2
15,573596,573618,Fkh2
15,575549,575571,Fkh2
15,577384,577403,Fkh2
15,577783,577802,Fkh2
15,588332,588354,Fkh2
15,588604,588626,Fkh2
15,589711,589733,Fkh2
15,591074,591093,Fkh2
15,596625,596647,Fkh2
15,596628,596650,Fkh2
15,600115,600137,Fkh2
15,601985,602007,Fkh2
15,602956,602978,Fkh2
15,606014,606036,Fkh2
15,612789,612808,Fkh2
15,612909,612928,Fkh2
15,616694,616716,Fkh2
15,619113,619135,Fkh2
15,623917,623936,Fkh2
15,623937,623959,Fkh2
15,623942,623964,Fkh2
15,625821,625843,Fkh2
15,626861,626883,Fkh2
15,632134,632156,Fkh2
15,632938,632960,Fkh2
15,634103,634122,Fkh2
15,641375,641394,Fkh2
15,641462,641481,Fkh2
15,646933,646952,Fkh2
15,646942,646964,Fkh2
15,647738,647760,Fkh2
15,648339,648361,Fkh2
15,651884,651903,Fkh2
15,652479,652501,Fkh2
15,656260,656282,Fkh2
15,659755,659777,Fkh2
15,660548,660567,Fkh2
15,660597,660616,Fkh2
15,661509,661531,Fkh2
15,661884,661906,Fkh2
15,670275,670294,Fkh2
15,670362,670384,Fkh2
15,674766,674785,Fkh2
15,675010,675029,Fkh2
15,677149,677171,Fkh2
15,677841,677860,Fkh2
15,683459,683478,Fkh2
15,684168,684187,Fkh2
15,685427,685446,Fkh2
15,685567,685586,Fkh2
15,685575,685594,Fkh2
15,688716,688738,Fkh2
15,693066,693088,Fkh2
15,693079,693101,Fkh2
15,693155,693177,Fkh2
15,694299,694318,Fkh2
15,695514,695533,Fkh2
15,695799,695821,Fkh2
15,700299,700318,Fkh2
15,700946,700968,Fkh2
15,704891,704913,Fkh2
15,705331,705353,Fkh2
15,705345,705367,Fkh2
15,707981,708000,Fkh2
15,708281,708300,Fkh2
15,708647,708669,Fkh2
15,712212,712234,Fkh2
15,714917,714939,Fkh2
15,715788,715810,Fkh2
15,716169,716191,Fkh2
15,722877,722899,Fkh2
15,724552,724574,Fkh2
15,724555,724577,Fkh2
15,725148,725167,Fkh2
15,725239,725261,Fkh2
15,725353,725372,Fkh2
15,728346,728365,Fkh2
15,729297,729319,Fkh2
15,729541,729563,Fkh2
15,732831,732853,Fkh2
15,733188,733210,Fkh2
15,733430,733452,Fkh2
15,737972,737991,Fkh2
15,738639,738661,Fkh2
15,738728,738747,Fkh2
15,740140,740159,Fkh2
15,744021,744043,Fkh2
15,745406,745428,Fkh2
15,746485,746504,Fkh2
15,752296,752318,Fkh2
15,754053,754072,Fkh2
15,754693,754712,Fkh2
15,755072,755094,Fkh2
15,755075,755097,Fkh2
15,756247,756266,Fkh2
15,757886,757905,Fkh2
15,759554,759573,Fkh2
15,770918,770940,Fkh2
15,774729,774748,Fkh2
15,775327,775346,Fkh2
15,775542,775561,Fkh2
15,775597,775616,Fkh2
15,778451,778470,Fkh2
15,784772,784791,Fkh2
15,789610,789629,Fkh2
15,789938,789957,Fkh2
15,790125,790147,Fkh2
15,790641,790663,Fkh2
15,791954,791976,Fkh2
15,792438,792457,Fkh2
15,793277,793296,Fkh2
15,793515,793534,Fkh2
15,797122,797144,Fkh2
15,797581,797603,Fkh2
15,800311,800333,Fkh2
15,805828,805847,Fkh2
15,811638,811660,Fkh2
15,811641,811663,Fkh2
15,812774,812796,Fkh2
15,813616,813638,Fkh2
15,816911,816933,Fkh2
15,817240,817262,Fkh2
15,822918,822940,Fkh2
15,822921,822943,Fkh2
15,822924,822946,Fkh2
15,822927,822949,Fkh2
15,822930,822952,Fkh2
15,822933,822955,Fkh2
15,822936,822958,Fkh2
